Smiles,AlogP,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI
O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cccc(Br)c1O,5.09,13.05,0.28,0.49,7.66
O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cc(Br)cc(Br)c1O,6.29,9.65,0.24,-1.38,9.33
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC(F)C1,5.1,13.68,0.27,1.57,8.41
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O,3.39,16.31,0.32,2.39,6
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,6.14,13.77,0.27,1.86,7.52
COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](C5CCN(C)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,5.62,13.2,0.24,1.65,6.56
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,3.41,17.27,0.32,3.39,9.09
Cc1cccc(CN(Cc2ccc(O)cc2)C(=S)Nc2ccccc2)c1O,4.81,13.6,0.26,0.34,9.24
O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,6.59,16.23,0.32,1.87,8.77
CCN(CC)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,6.37,14.58,0.28,2.03,10.52
CC(C)c1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,5.35,14.85,0.31,0.28,17.42
CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C)o4)c(C(C)C)c23)c(F)cc1F,3.52,11.49,0.22,1.58,4.27
Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(F)cc1,0.74,16.99,0.35,5.08,4.68
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O,2.96,13.7,0.26,2.25,4.17
O=C1CSC(NN=C2CCCCCCC2)=N1,2.31,18.84,0.38,2.2,8.38
Cc1cc(C)c(O)c(CN(Cc2ccc(O)cc2)C(=O)Nc2ccccc2)c1,4.95,12.73,0.23,-0.16,6.58
O=C1CSC(N/N=C/c2cc(F)ccc2O)=N1,1.08,21.5,0.44,4.36,7.35
Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/NCC(F)(F)F,3.83,16.79,0.32,3.87,7.26
Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCOCC1,3.01,18.26,0.34,5.14,7.66
NC(=O)Nc1ccc(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1,4.91,14.55,0.28,1.65,5.38
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,2.64,15.63,0.28,1.74,4.69
O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,4.93,11.61,0.38,0.29,10.59
O=C1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,2.98,15.29,0.28,4.43,8.02
N#Cc1n[nH]nc1-c1ccc(Oc2ccccc2)c(F)c1,3.27,17.06,0.31,1.51,6.41
O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,5,18.27,0.4,2.3,10.91
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,3.69,18.47,0.36,3.21,7.75
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,2.8,17.8,0.33,2.72,4.44
Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccc3)cc2Cl)c1,5.99,14.21,0.27,0.12,12.98
Cc1cccc(C)c1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,3.26,14.49,0.27,1.21,4.79
CN(C)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,5.59,12.66,0.25,1.58,8.09
COCCCN1CCC(N2CCC(n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,5.75,12.76,0.24,2.11,6.37
Cc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,6.5,16.41,0.29,-0.55,38.12
COc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,6.2,15.43,0.27,-0.36,23.51
Cc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,6.5,15.78,0.28,-0.78,36.66
COc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,6.2,14.59,0.26,-0.68,22.24
Cc1ccc(C2=NN(C(N)=S)C(c3ccc4ccccc4c3)C2)cc1,4.54,17.32,0.33,1.44,14.38
NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1cccc2ccccc12,4.89,14.38,0.29,0.37,12.64
CS(=O)(=O)CCN(Cc1ccccc1)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,8.05,10.21,0.2,-1.2,7.02
CS(=O)(=O)CCN(CC#N)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,6.38,12.35,0.24,1.28,6.31
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(Oc6ccccn6)cccc5c4)c3s2)C1)N1CCOCC1,5.33,11.11,0.21,1.26,5.95
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Sc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,5.93,9.99,0.2,0.17,6.88
Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCO5)cc23)c1,5.37,12.81,0.24,-0.18,7.59
CS(=O)(=O)CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,5.72,10.82,0.22,1.56,5.18
CC(C)NC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.09,12.01,0.24,0.23,6.88
CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,6.7,13.12,0.26,1.11,7.34
O=C(NCCN1CCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,4.55,13.5,0.26,2.4,6.91
Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@H]6CCCNC6)c45)ccc32)c1,4.53,13.94,0.26,2.24,8.33
N#CCC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,6.24,14.72,0.28,1.18,6.8
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNC(C)C)cc1,7.57,14.55,0.28,-0.05,12.74
O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc(F)cc2)=N1,3.61,15.31,0.3,1.59,11.54
O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccccc2)=N1,3.61,14.67,0.28,1.37,11.05
O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccccc2)=N1,4.23,13.27,0.3,1.08,11.8
COC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,3.7,14.23,0.26,2.85,6.86
C[C@@H](c1cccc(F)c1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21,4.08,12.55,0.23,2.21,6.95
CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1)C(=O)OCC,7.26,9.98,0.2,-1.26,5.37
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,6.33,12.9,0.25,1.09,9.81
COc1cc2c(Nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.33,9.8,0.19,-0.69,7.45
CNC(=O)CN1CCCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1,3.76,14.01,0.27,2.88,7.49
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4)ncnc3cc2OC)CC1,3.62,14.13,0.28,2.82,7.27
CCNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,4.15,14.18,0.28,2.77,7.81
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1,3.5,15.16,0.3,3.47,6.79
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(=O)NC(C)C)CC1,4.54,13.86,0.27,2.42,7.85
O=C1C(CO)=C(CO)C(=O)c2c(O)ccc(O)c21,-0.24,19.76,0.38,5.18,4.3
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCNCC1,4.93,12.68,0.25,2.77,7.65
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,4.39,14.6,0.29,2.71,8.01
O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,3.41,15.6,0.33,3.87,9.17
CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,3.32,16.66,0.31,3.2,6.32
COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1ccccn1,2.91,15.81,0.29,4.86,5.95
Clc1cc(Nc2ncnc3[nH]nc(OCCCN4CCOCC4)c23)ccc1OCc1ccccn1,3.83,12.82,0.25,2.53,5.76
CCNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(OC)ccc5[nH]4)c3c2)c1,3.68,13.47,0.24,1.7,5.15
CCNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(F)c(F)cc5[nH]4)c3c2)c1,3.95,13.43,0.25,1.49,5.72
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,2.89,17.89,0.32,1.85,5.83
CCCCNC(=O)c1ccc(N(CCCl)CCCl)cc1,3.5,14.25,0.31,1.02,13.98
CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,8.23,12.3,0.24,-0.34,7.64
COc1cc(Nc2ncnc3ccc(-c4ccc(CN5C[C@@H]6[C@H](CO)[C@@H]6C5)cc4)cc23)ccc1Oc1ccccc1,6.51,14.87,0.27,1.59,10.15
CCN(CC)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,4.42,16.4,0.35,3,10.58
COC[C@@H]1CCCN1C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,4.74,11.15,0.24,0.79,6.97
CN(CCO)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,3.59,17.68,0.32,3.93,8.18
CS(=O)(=O)CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cn2)o1,4.74,14.32,0.27,2.85,6.36
[O-][S+]1CCN(Cc2ccc(-c3cc4c(Nc5ccc(OCc6cccc(F)c6)cc5)ncnc4cn3)o2)CC1,5.31,14.12,0.27,2.37,7.73
COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,4.71,11.78,0.23,0.64,5.92
C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,4.47,11.5,0.22,0.89,5.93
CS(=O)(=O)CCNC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc(C(F)(F)F)c3)c(Cl)c2)NCC1,5.04,12.35,0.25,2.15,5.88
CNC(=O)CCN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,4.15,12.83,0.25,2.11,7.06
CC(=O)N1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,6.67,13.94,0.27,1.5,9.75
CCNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,4.15,15.33,0.3,3.33,8.44
Cc1cncc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCC(N)CC6)c45)ccc32)c1,3.5,16.87,0.31,4.39,7.72
C[C@H](c1cccc(F)c1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21,4.08,14.73,0.27,3.31,8.16
CCOc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,7.67,8.35,0.15,-1.67,5.5
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,4.28,14.66,0.29,2.27,9.53
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,2.32,16.55,0.3,2.55,5.22
Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)CCO)c34)cc2C)cn1,4.4,17.84,0.33,4.3,7.93
CNCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,3.32,20.01,0.39,5.2,7.76
Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1ccccn1,3.21,17.46,0.32,5.09,6.84
Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,4.08,13.58,0.26,2.66,5.55
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,4.28,12.46,0.25,1.29,8.1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,4.39,17.9,0.35,4.31,9.82
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5Cc5cc(F)ccc5F)c4)c3s2)C1)N1CCOCC1,4.66,12.11,0.23,2.8,7.01
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5Cc5ccccc5)c4)c3s2)C1)N1CCOCC1,4.99,12.48,0.23,2.23,7.72
NNC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,2.64,17.76,0.35,4.2,5.33
COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,2.76,11.37,0.21,1.54,4.8
COC[C@@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,3.78,15.61,0.29,3.63,6.96
C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OC)cc23)c1,4.2,16.77,0.31,3.09,6.9
CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1,5.48,10.19,0.2,0.39,5.14
OCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,3.5,17.92,0.33,3.46,8.67
Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6COCCN6)c45)ccc32)c1,3.52,12.78,0.24,2.71,6.88
Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)c1,3.52,14.89,0.28,3.74,8.02
Fc1cccc(COc2ccc(Nc3ccncn3)cc2Cl)c1,4.59,13.96,0.27,0.01,9.78
COC(=O)N1CCC[C@@H]1C#Cc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2s1,6.39,12.89,0.26,0.53,9.04
CCC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,5.84,12.79,0.25,1.21,8.25
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,3.41,16.35,0.3,3.02,8.61
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCC(=O)NO)cc23)c1,3.81,17.64,0.33,3.61,7.02
COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCCCC(=O)NO,6.59,14.05,0.27,1.41,6.96
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,5.35,10.65,0.2,-0.47,11.54
CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21)S(C)(=O)=O,5.58,13.04,0.27,2.19,6.74
CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,4.75,14.02,0.3,1.95,6.92
O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,6.52,15.8,0.3,1.87,7.66
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,3.03,17.18,0.32,1.84,5.98
O=C(CCSC(=S)N1CCN(c2ccccc2)CC1)Nc1cccc(NC(=O)c2ccccn2)c1,4.5,14.37,0.28,2.77,9.37
O=C(O[C@@H]1CN[C@@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,5.36,12.33,0.24,2.13,7.66
Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2C)cn1,3.74,16.74,0.31,4.22,6.56
COCOC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,4.13,14.23,0.3,2.29,6.67
COc1cc2ncnc(NCc3ccccc3)c2cc1OCCCCCCC(=O)NO,4.09,15.66,0.29,2.56,6.29
Nc1nccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,4.36,17.73,0.34,3.56,8.01
COC(=O)CCCC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,6.27,13.15,0.25,1.27,7.36
CC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,5.63,14.54,0.28,1.65,9.57
CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,5.95,16.2,0.31,1.94,10.36
C[C@@H](CN(C)C(=O)CO)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,4.22,15.07,0.29,3.44,6.98
O=C(CO)N1CCC[C@H]1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,4.36,16.73,0.32,4.34,7.93
COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCN(C(=O)N(C)C)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,4.33,12.76,0.24,3.44,5.78
Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCNCC6)c45)ccc32)c1,3.42,15.53,0.28,3.67,9.42
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1cccs1,2.95,16.42,0.32,1.51,5.48
CONC(=O)c1ccc(F)c(Nc2ncnn3cc(NC(=O)OCCCS(C)(=O)=O)c(C(C)C)c23)c1,3.01,10.1,0.2,2.27,3.45
COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,4.95,16.87,0.31,2.97,8.06
CCNC(=O)O[C@@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,5.63,12.72,0.25,1.57,7.39
CN(C)C(=O)O[C@@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,5.59,12.72,0.25,1.61,8.13
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,6.14,14.29,0.28,2.16,7.81
CN(CCO)Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,3.43,15.62,0.29,3.53,8.33
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,6.14,12.7,0.25,1.24,6.94
COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O,2.13,14.48,0.3,2.93,4.66
CC(C)Nc1ncnn2ccc(CN3CCC(N)CC3)c12,1.47,21,0.39,4.59,8.47
C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,3.15,15.12,0.29,3.48,7.11
CC1=CC(=O)c2c(O)cccc2C1=O,1.72,23.97,0.44,2.79,8.3
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1-c1cccc(CN2CCOCC2)c1,6.4,10.45,0.2,-0.97,9.12
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#C/C=N/OCCN1CCOCC1,4.59,13.65,0.26,2.56,8.82
C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,4.65,10.54,0.23,-0.61,6.04
Cc1cc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)ccc1Oc1ccc(C(=O)NCC(C)(C)C)cc1,5.39,11.5,0.21,1.16,5.77
Cc1cc(Nc2ncnc3cnc(N4CCOCC4)cc23)ccc1OC1CCN(C(=O)Nc2c(F)cccc2F)CC1,5.27,14.17,0.27,2.88,7.79
Cc1cc(Nc2ncnc3cnc(N(C)C)cc23)ccc1OC1CCN(C(=O)CC(C)(C)C)CC1,4.95,15.3,0.28,2.34,8.74
COCC(=O)NCC#Cc1ccc2ncnc(Nc3ccc(Oc4cccc(C(=O)NC(C)(C)C)c4)c(C)c3)c2c1,5.12,14.04,0.26,2.62,6.77
CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,2.88,14.37,0.26,1.55,4.75
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,4.26,22.33,0.49,3.98,12.32
O=C(Nc1cccc(NC(=O)c2ccccn2)c1)NC1CCCCC1,3.79,21.26,0.39,3.4,8.65
CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,4.58,13.03,0.28,1.09,6.52
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,3.03,17.26,0.32,1.86,6.01
Nc1ncnc2c1ncn2CC(=O)c1c[nH]c2ccccc12,1.77,13.76,0.25,2.25,3.92
Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCNCC4)c23)ccc1OCc1ccccn1,3.01,17.72,0.34,5.51,7.54
CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,3.35,18.18,0.35,5.65,8.63
OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,3.56,16.74,0.32,4.74,6.84
Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCCCO4)c23)ccc1OCc1ccccn1,4.52,13.77,0.27,2.31,6.19
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC(F)(F)F,5.6,10.6,0.21,-0.22,5.96
COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,4.48,9.08,0.18,0.02,4.52
O[C@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,2.78,16.02,0.3,5.02,8.16
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12)C(=O)N(C)C,4.77,16.71,0.31,3.33,9.51
Cc1ccc(OCCN(C)C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,6.98,9.68,0.18,-0.98,6.21
c1ccc2c(-c3cnc4[nH]nc(-c5nc6ccccc6[nH]5)c4c3)cncc2c1,4.72,18.91,0.33,2.13,8.24
Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)c1,3.52,14.89,0.28,3.74,8.02
NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccc[n+]5[O-])c(Cl)c4)c23)CC1,3.26,16.14,0.31,4.48,7.19
NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,4.02,16.5,0.32,3.64,8.18
COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1COC[C@@H]1CNCCO1,3.52,12.76,0.24,3.08,6.62
CC(=O)NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,4.11,13.16,0.24,2.63,7.3
O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,4.01,12.02,0.27,1.95,6
COc1cc(/C=C(/C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,3.88,14.66,0.3,1.82,5.92
Brc1ccc(C2=NN(c3nc(-c4ccc(Br)cc4)cs3)C(c3ccc4c(c3)OCO4)C2)cc1,7.42,11.56,0.28,-0.68,14.37
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,4.22,18.22,0.33,3.81,8.09
COc1c(Br)cc(/C=C2\C(=O)Nc3ccccc32)cc1C(C)(C)C,5.25,12.22,0.27,-0.53,12.32
[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(C(F)(F)F)c5)c4c3)o2)CC1,6.93,11.22,0.22,-0.08,7.92
CC(C)S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,6.92,12.51,0.25,0.7,7.16
CS(=O)(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,4.86,12.91,0.27,2.54,7.22
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,5.36,11.64,0.23,1.72,7.23
